model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_facts,64,2760,8225,1380,1380,591,7634,9.2536,4097,0.3795975017349063,0.9255499153976311,0.8859574468085106,0.5383858267716536,0.9404360091797007,424.207,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_facts,67,2760,8225,1380,1380,591,7634,9.0723,4097,0.34649122807017546,0.9357021996615905,0.8685714285714285,0.5057155921353452,0.9404340143635626,433.999,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_facts,104,2760,8225,1380,1380,591,7634,9.113,4097,0.35626216742375083,0.9289340101522843,0.8742857142857143,0.5150093808630394,0.9402998075667366,443.829,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_facts,123,2760,8225,1380,1380,591,7634,8.6198,4097,0.35181644359464626,0.934010152284264,0.8716109422492401,0.5111111111111111,0.9441030353565644,453.165,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_facts,420,2760,8225,1380,1380,591,7634,8.5996,4097,0.35088832487309646,0.9357021996615905,0.8710030395136779,0.5103830179972312,0.9450485782058802,462.489,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_facts,511,2760,8225,1380,1380,591,7634,9.5055,4097,0.35900783289817234,0.9306260575296108,0.8756231003039514,0.5181347150259067,0.939259843420232,472.71,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_facts,mean,0,0,0,0,0,0,9.1778,4097.0,0.35944668893807874,0.928087986463621,0.8758176291793314,0.5180805112786924,0.9415825962487702,5800.214,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_facts,std,0,0,0,0,0,0,0.4949254368084145,0.0,0.011046597234787417,0.010734837174661187,0.005659492847902632,0.011438170448621042,0.005002170674096455,5800.214,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_constraints,2,2760,25268,1380,1380,2951,22317,9.7891,4097,0.41818488529014847,0.8400542189088445,0.8448234921640019,0.5583962157900665,0.8932181069156516,483.96,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_constraints,4,2760,25268,1380,1380,2951,22317,9.8982,4097,0.5726102941176471,0.2111148763131142,0.8894649358872883,0.30849220103986136,0.8707854646155765,495.31,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_constraints,24,2760,25268,1380,1380,2951,22317,10.7327,4097,0.33454545454545453,0.09352761775669265,0.8724077885072028,0.1461864406779661,0.7900177211492206,507.5,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_constraints,42,2760,25268,1380,1380,2951,22317,9.3557,4097,0.26572327044025157,0.05726872246696035,0.8714183948076618,0.09422916085865626,0.8609120359882656,518.318,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_constraints,64,2760,25268,1380,1380,2951,22317,9.7677,4097,0.3939393939393939,0.09251101321585903,0.877394332752889,0.14983534577387486,0.8655245425700933,529.54,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_constraints,67,2760,25268,1380,1380,2951,22317,10.6686,4097,0.6135379771743408,0.5282954930532023,0.9060471742915941,0.5677348871085215,0.9142500955890092,541.729,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_constraints,104,2760,25268,1380,1380,2951,22317,10.0968,4097,0.39191564147627417,0.07556760420196544,0.8783441507044483,0.12670454545454546,0.8359201242890196,553.331,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_constraints,123,2760,25268,1380,1380,2951,22317,9.632,4097,0.4834932821497121,0.8536089461199593,0.8764049390533482,0.617326308050484,0.8953914975199395,564.483,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_constraints,420,2760,25268,1380,1380,2951,22317,10.2006,4097,0.2748466257668712,0.07590647238224331,0.8686876681969289,0.11895910780669144,0.8438080984803136,576.204,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_constraints,511,2760,25268,1380,1380,2951,22317,10.3992,4097,0.3830584707646177,0.8658082006099628,0.8214738008548361,0.531129820185012,0.8669131778177863,588.109,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_constraints,mean,0,0,0,0,0,0,10.054059999999998,4097.0,0.4131855295664712,0.3693663165028804,0.8706466677220199,0.32189940327456795,0.8636740864934875,5800.214,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,belief_bank_constraints,std,0,0,0,0,0,0,0.42696293562790666,0.0,0.10923507933077643,0.3428369422823059,0.021994556186868665,0.20957113932347365,0.03331530065384144,5800.214,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,halu_eval,2,2760,10000,1380,1380,1912,8088,9.8764,4097,0.1909562211981567,0.34675732217573224,0.5942,0.24628528974739972,0.5028167536802288,598.72,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,halu_eval,4,2760,10000,1380,1380,1912,8088,9.9457,4097,0.1974380395433027,0.37081589958158995,0.5915,0.2576776303834272,0.5104934566525542,609.401,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,halu_eval,24,2760,10000,1380,1380,1912,8088,10.2695,4097,0.19528985507246377,0.28190376569037656,0.6406,0.230736301369863,0.5083336049273888,620.407,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,halu_eval,42,2760,10000,1380,1380,1912,8088,9.3617,4097,0.19571511291256513,0.35355648535564854,0.5986,0.25195676481550505,0.5071697920675913,630.505,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,halu_eval,64,2760,10000,1380,1380,1912,8088,9.6484,4097,0.20211012199142764,0.3206066945606695,0.6281,0.24792719919110212,0.5221623012448837,640.892,10,2026-07-20T00:19:11.708577+00:00
Llama-3.1-8B-Instruct,belief_bank_facts,mlp,1,27416,halu_eval,67,2760,10000,1380,1380,1912,8088,9.9457,4097,0.19508196721311474,0.4356694560669456,0.5484,0.2694920737625364,0.5076249061060552,651.573,10,2026-07-20T00:19:11.708577+00:00
