model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Qwen2.5-7B,belief_bank_facts,mlp,0,27416,halu_eval,511,4978,10000,2489,2489,2812,7188,11.8076,3585,0.281545528235612,0.3705547652916074,0.5571,0.31997543374788884,0.5007352076837404,377.671,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,0,27416,halu_eval,mean,0,0,0,0,0,0,9.88622,3585.0,0.2862479308739224,0.42955192034139406,0.53843,0.3326221777066249,0.5049360509573804,4936.843,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,0,27416,halu_eval,std,0,0,0,0,0,0,0.955265749202807,0.0,0.004228642737628531,0.1541260516740018,0.06514660466977538,0.05230261959658628,0.003411835763724141,4936.843,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_facts,2,4978,8225,2489,2489,1067,7158,17.0207,3585,0.8239095315024233,0.9559512652296157,0.9677811550151976,0.8850325379609545,0.982671619016794,396.165,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_facts,4,4978,8225,2489,2489,1067,7158,16.5177,3585,0.8118022328548644,0.9540768509840675,0.9653495440729484,0.8772080999569152,0.9828122393646368,413.429,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_facts,24,4978,8225,2489,2489,1067,7158,16.6131,3585,0.8262295081967214,0.9447047797563262,0.9670516717325228,0.8815041539134237,0.9818509408601094,430.788,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_facts,42,4978,8225,2489,2489,1067,7158,15.8186,3585,0.7626112759643917,0.9634489222118088,0.9563525835866261,0.8513457556935817,0.9860902384601626,447.352,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_facts,64,4978,8225,2489,2489,1067,7158,15.6758,3585,0.7792307692307693,0.9493908153701968,0.9585410334346505,0.8559357836924377,0.9846814163532823,463.792,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_facts,67,4978,8225,2489,2489,1067,7158,18.8548,3585,0.7814871016691958,0.9653233364573571,0.9604863221884499,0.8637316561844863,0.9867725221031881,483.418,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,1,27416,belief_bank_facts,104,4978,8225,2489,2489,1067,7158,17.0423,3585,0.7929961089494163,0.9550140581068416,0.961823708206687,0.8664965986394558,0.9842983110108351,501.23,10,2026-09-18T18:11:20.653599+00:00
