source_file,source_experiment,source_seed,experiment,seed,dataset,trainer,tester,layer_type,trainer_layers,tester_layers,ridge_regressor_trainer_accuracy,ridge_regressor_trainer_precision,ridge_regressor_trainer_recall,ridge_regressor_trainer_f1,ridge_regressor_trainer_auroc,ridge_regressor_tester_accuracy,ridge_regressor_tester_precision,ridge_regressor_tester_recall,ridge_regressor_tester_f1,ridge_regressor_tester_auroc,procrustes_trainer_accuracy,procrustes_trainer_precision,procrustes_trainer_recall,procrustes_trainer_f1,procrustes_trainer_auroc,procrustes_tester_accuracy,procrustes_tester_precision,procrustes_tester_recall,procrustes_tester_f1,procrustes_tester_auroc,cka_trainer_accuracy,cka_trainer_precision,cka_trainer_recall,cka_trainer_f1,cka_trainer_auroc,cka_tester_accuracy,cka_tester_precision,cka_tester_recall,cka_tester_f1,cka_tester_auroc,cca_trainer_accuracy,cca_trainer_precision,cca_trainer_recall,cca_trainer_f1,cca_trainer_auroc,cca_tester_accuracy,cca_tester_precision,cca_tester_recall,cca_tester_f1,cca_tester_auroc,hybrid_trainer_accuracy,hybrid_trainer_precision,hybrid_trainer_recall,hybrid_trainer_f1,hybrid_trainer_auroc,hybrid_tester_accuracy,hybrid_tester_precision,hybrid_tester_recall,hybrid_tester_f1,hybrid_tester_auroc,full_nonlinear_trainer_accuracy,full_nonlinear_trainer_precision,full_nonlinear_trainer_recall,full_nonlinear_trainer_f1,full_nonlinear_trainer_auroc,full_nonlinear_tester_accuracy,full_nonlinear_tester_precision,full_nonlinear_tester_recall,full_nonlinear_tester_f1,full_nonlinear_tester_auroc,reduced_nonlinear_trainer_accuracy,reduced_nonlinear_trainer_precision,reduced_nonlinear_trainer_recall,reduced_nonlinear_trainer_f1,reduced_nonlinear_trainer_auroc,reduced_nonlinear_tester_accuracy,reduced_nonlinear_tester_precision,reduced_nonlinear_tester_recall,reduced_nonlinear_tester_f1,reduced_nonlinear_tester_auroc,one_for_all_trainer_accuracy,one_for_all_trainer_precision,one_for_all_trainer_recall,one_for_all_trainer_f1,one_for_all_trainer_auroc,one_for_all_tester_accuracy,one_for_all_tester_precision,one_for_all_tester_recall,one_for_all_tester_f1,one_for_all_tester_auroc
results\experiments\GemmaToQwen_BBC\seed_420\results_mlp.csv,GemmaToQwen_BBC,seed_420,GemmaToQwen_BBC,420,belief_bank_constraints,gemma-2-9b-it,Qwen2.5-7B,mlp,"[24, 25, 26]","[16, 18, 19]",0.9807720109874223,0.9797979797979798,0.9817813765182186,0.980788675429727,0.998249091940606,0.9736484189051343,0.9850746268656716,0.9620338983050848,0.973417938604013,0.9963273753092701,0.9807720109874223,0.9797979797979798,0.9817813765182186,0.980788675429727,0.998249091940606,0.8585515130907855,0.8472131147540983,0.8759322033898305,0.8613333333333333,0.9383168774712697,0.9807720109874223,0.9797979797979798,0.9817813765182186,0.980788675429727,0.998249091940606,0.8583815028901735,0.8473908762717427,0.8752542372881356,0.8610972152743038,0.9383168774712697,0.9807720109874223,0.9797979797979798,0.9817813765182186,0.980788675429727,0.998249091940606,0.7324039442366542,0.7352941176470589,0.7288135593220338,0.7320394960844399,0.7884918028996231,0.9807720109874223,0.9797979797979798,0.9817813765182186,0.980788675429727,0.998249091940606,0.9117647058823529,0.9694862881421398,0.8508474576271187,0.906300776313414,0.9771932157143849,0.9900245771288131,0.9935916108360034,0.9864083285135917,0.9899869394862865,0.99947948462122,0.9149948996939816,0.9872712808273667,0.8413559322033898,0.9084919472913616,0.9764485397831065,0.9797600115657077,0.9767241379310345,0.9829381145170619,0.9798212741424042,0.998040083195513,0.8973138388303298,0.8672510958046337,0.9389830508474576,0.9016927083333334,0.9662698568686845,0.9927714327020385,0.9919168591224018,0.993637941006362,0.9927766541462005,0.9996766216695919,0.9933696021761306,0.9922218464660129,0.9945762711864407,0.9933976637887253,0.9996688787661572
results\experiments\GemmaToQwen_BBC\seed_511\results_attn.csv,GemmaToQwen_BBC,seed_511,GemmaToQwen_BBC,511,belief_bank_constraints,gemma-2-9b-it,Qwen2.5-7B,attn,"[23, 27, 33]","[16, 17, 20]",0.9788925834899523,0.9809027777777778,0.9769452449567724,0.9789200115506786,0.9969059675999429,0.9778986739204353,0.9869325997248969,0.9689399054692776,0.9778534923339012,0.9952739263548324,0.9788925834899523,0.9809027777777778,0.9769452449567724,0.9789200115506786,0.9969059675999429,0.8619517171030262,0.8508485639686684,0.8801485482781904,0.865250580816462,0.9380642244688426,0.9788925834899523,0.9809027777777778,0.9769452449567724,0.9789200115506786,0.9969059675999429,0.8619517171030262,0.8526902887139107,0.8774476704929102,0.864891846921797,0.9380642244688429,0.9788925834899523,0.9809027777777778,0.9769452449567724,0.9789200115506786,0.9969059675999429,0.6771506290377423,0.6810902896081772,0.6748818365968939,0.6779718500932678,0.7114256611138347,0.9788925834899523,0.9809027777777778,0.9769452449567724,0.9789200115506786,0.9969059675999429,0.9415164909894593,0.9698492462311558,0.912221471978393,0.9401530967292971,0.983012218697104,0.9923377186641608,0.9959361393323658,0.9887608069164265,0.9923355025307303,0.9994520984291566,0.9496769806188371,0.9713578500707214,0.9274139095205942,0.9488773747841105,0.9880719709933126,0.9848200086742808,0.9898107714701602,0.9798270893371758,0.9847936278059377,0.9987447632281005,0.9008840530431826,0.8629844369850473,0.9547602970965564,0.9065555377464337,0.9762559197321321,0.9921931473182015,0.9944991314418066,0.9899135446685879,0.9922010398613518,0.9996218572053215,0.9942196531791907,0.9945945945945946,0.9939230249831195,0.994258696386356,0.999248760556085
results\experiments\GemmaToQwen_BBC\seed_511\results_hidden.csv,GemmaToQwen_BBC,seed_511,GemmaToQwen_BBC,511,belief_bank_constraints,gemma-2-9b-it,Qwen2.5-7B,hidden,"[23, 24, 27]","[18, 19, 20]",0.9829405811768107,0.9866434378629501,0.9792507204610951,0.9829331790569859,0.9980084590952831,0.9753485209112547,0.9825282631038027,0.9682646860229575,0.975344329195715,0.9961017638951838,0.9829405811768107,0.9866434378629501,0.9792507204610951,0.9829331790569859,0.9980084590952831,0.8512410744644678,0.8406790728044401,0.8693450371370696,0.8547717842323651,0.9311686614930674,0.9829405811768107,0.9866434378629501,0.9792507204610951,0.9829331790569859,0.9980084590952831,0.8512410744644678,0.8402347570916204,0.8700202565833896,0.8548681373362084,0.9311686614930674,0.9829405811768107,0.9866434378629501,0.9792507204610951,0.9829331790569859,0.9980084590952831,0.7337640258415505,0.7395332875772135,0.7275489534098583,0.7334921715452689,0.7843106865039358,0.9829405811768107,0.9866434378629501,0.9792507204610951,0.9829331790569859,0.9980084590952831,0.9416865011900714,0.9841035120147874,0.8987170830519919,0.9394741485794953,0.984836929878923,0.991904004626283,0.9947826086956522,0.9890489913544669,0.991907514450867,0.9995854056779105,0.9518871132267936,0.9865601162368326,0.9169480081026333,0.9504811898512686,0.9911793100737192,0.9852537227121585,0.9869866975130133,0.9835734870317003,0.9852771362586605,0.9986902531458253,0.9158449506970419,0.9157398045163465,0.9172856178257934,0.9165120593692022,0.9704467200984156,0.9952291455833454,0.9962460294542305,0.9942363112391931,0.99524015577672,0.999595981637125,0.9937096225773546,0.996267390566678,0.9912221471978393,0.9937383652056185,0.9995112174299113
results\experiments\GemmaToQwen_BBC\seed_511\results_mlp.csv,GemmaToQwen_BBC,seed_511,GemmaToQwen_BBC,511,belief_bank_constraints,gemma-2-9b-it,Qwen2.5-7B,mlp,"[24, 25, 26]","[16, 18, 19]",0.9820731531010554,0.9874708624708625,0.976657060518732,0.9820341929875398,0.9978043389022238,0.9746684801088066,0.9865098581805604,0.962862930452397,0.9745429694173928,0.9965885231193289,0.9820731531010554,0.9874708624708625,0.976657060518732,0.9820341929875398,0.9978043389022238,0.8544712682760965,0.830923947203017,0.8926401080351114,0.8606770833333334,0.937048736044694,0.9820731531010554,0.9874708624708625,0.976657060518732,0.9820341929875398,0.9978043389022238,0.8544712682760965,0.8315491183879093,0.8916272788656313,0.8605408927989573,0.937048736044694,0.9820731531010554,0.9874708624708625,0.976657060518732,0.9820341929875398,0.9978043389022238,0.7191431485889154,0.7227891156462585,0.7174206617150574,0.7200948830904778,0.7708498284202641,0.9820731531010554,0.9874708624708625,0.976657060518732,0.9820341929875398,0.9978043389022238,0.9353961237674261,0.9774408284023669,0.8923024983119514,0.9329332862689729,0.984174659846642,0.9927714327020385,0.9965156794425087,0.9890489913544669,0.9927682962105873,0.999555015470998,0.9437266235974159,0.9870418363569049,0.900067521944632,0.9415504149743952,0.9840686365191974,0.9814948677172185,0.9821119446047317,0.9809798270893372,0.9815455594002307,0.9983258632783467,0.8867732063923836,0.8727272727272727,0.9074949358541526,0.8897715988083416,0.9637826278985876,0.9940725748156716,0.9968125181106926,0.9913544668587896,0.9940760005779512,0.9997410353069829,0.9943896633798028,0.9942625717178535,0.9945982444294396,0.9944303797468355,0.9995915731688142
results\experiments\GemmaToQwen_BBC\seed_64\results_attn.csv,GemmaToQwen_BBC,seed_64,GemmaToQwen_BBC,64,belief_bank_constraints,gemma-2-9b-it,Qwen2.5-7B,attn,"[23, 27, 33]","[16, 17, 20]",0.9767240133005638,0.975397973950796,0.9779454439930354,0.9766700478191567,0.9967056447978802,0.9700782046922816,0.9778156996587031,0.9627016129032258,0.9701997968167965,0.9954936579120693,0.9767240133005638,0.975397973950796,0.9779454439930354,0.9766700478191567,0.9967056447978802,0.8629717783066984,0.8538812785388128,0.8797043010752689,0.8666004634227077,0.9388285915680573,0.9767240133005638,0.975397973950796,0.9779454439930354,0.9766700478191567,0.9967056447978802,0.8626317579054743,0.8570487483530962,0.8743279569892473,0.865602129075183,0.9388284759378077,0.9767240133005638,0.975397973950796,0.9779454439930354,0.9766700478191567,0.9967056447978802,0.6754505270316219,0.6820197884680996,0.6717069892473119,0.6768241069917048,0.7075012580571158,0.9767240133005638,0.975397973950796,0.9779454439930354,0.9766700478191567,0.9967056447978802,0.9418565113906835,0.9713672154617037,0.9119623655913979,0.9407279029462738,0.9867812654944534,0.9950845742373862,0.9967967384973792,0.9933255948926292,0.9950581395348838,0.9995984889641106,0.939816388983339,0.9648936170212766,0.9143145161290323,0.9389233954451346,0.9811445220863028,0.9840971519444845,0.9857309260337799,0.9822983168891468,0.9840116279069767,0.9985246298281442,0.9097245834750085,0.8716935238674369,0.9633736559139785,0.915243415802075,0.9722794977391971,0.9945062888535492,0.9953488372093023,0.9936157864190366,0.9944815567818762,0.9997342210134115,0.9920095205712343,0.9942625717178535,0.9899193548387096,0.9920862097996296,0.9995540141272414
results\experiments\GemmaToQwen_BBC\seed_64\results_hidden.csv,GemmaToQwen_BBC,seed_64,GemmaToQwen_BBC,64,belief_bank_constraints,gemma-2-9b-it,Qwen2.5-7B,hidden,"[23, 24, 27]","[18, 19, 20]",0.9820731531010554,0.9817285382830626,0.9822983168891468,0.9820133449376269,0.9978774467091812,0.972118327099626,0.9756427604871448,0.9690860215053764,0.9723533378287256,0.9951486172472229,0.9820731531010554,0.9817285382830626,0.9822983168891468,0.9820133449376269,0.9978774467091812,0.8643318599115947,0.8448385053831539,0.896505376344086,0.8699054450603195,0.9410749404272953,0.9820731531010554,0.9817285382830626,0.9822983168891468,0.9820133449376269,0.9978774467091812,0.8643318599115947,0.8446202531645569,0.8968413978494624,0.8699478487614081,0.9410750560575449,0.9820731531010554,0.9817285382830626,0.9822983168891468,0.9820133449376269,0.9978774467091812,0.7320639238354302,0.7393980848153214,0.7264784946236559,0.7328813559322034,0.7891378331076231,0.9820731531010554,0.9817285382830626,0.9822983168891468,0.9820133449376269,0.9978774467091812,0.9206052363141789,0.9610437339213524,0.8786962365591398,0.9180270317711076,0.9780740186229455,0.9940725748156716,0.9956331877729258,0.9924550203134068,0.9940415637262026,0.999520611289997,0.9466167970078204,0.984,0.9092741935483871,0.9451624170450577,0.9822089563491183,0.9839525805985254,0.9882869692532943,0.9793964016250726,0.9838216003498033,0.9986207751048277,0.9019041142468548,0.9007684597393919,0.9059139784946236,0.9033338917741666,0.9671105943209822,0.9936388607777938,0.9924724956572091,0.9947765525246662,0.9936231884057971,0.9996321816132442,0.9940496429785787,0.9972945552925262,0.9909274193548387,0.9941007921793359,0.999784118323972
results\experiments\GemmaToQwen_BBC\seed_64\results_mlp.csv,GemmaToQwen_BBC,seed_64,GemmaToQwen_BBC,64,belief_bank_constraints,gemma-2-9b-it,Qwen2.5-7B,mlp,"[24, 25, 26]","[16, 18, 19]",0.9817840104091369,0.9808806488991889,0.9825885084155542,0.9817338358944622,0.9976107898744142,0.9727983679020741,0.981203007518797,0.9647177419354839,0.9728905455777702,0.99538577488918,0.9817840104091369,0.9808806488991889,0.9825885084155542,0.9817338358944622,0.9976107898744142,0.8553213192791568,0.8317202622541368,0.8951612903225806,0.8622754491017964,0.9377073250375568,0.9817840104091369,0.9808806488991889,0.9825885084155542,0.9817338358944622,0.9976107898744142,0.8546412784767086,0.831924882629108,0.8931451612903226,0.8614487117160914,0.9377073250375568,0.9817840104091369,0.9808806488991889,0.9825885084155542,0.9817338358944622,0.9976107898744142,0.7240734444066644,0.7252747252747253,0.7318548387096774,0.728549924736578,0.7695977084859653,0.9817840104091369,0.9808806488991889,0.9825885084155542,0.9817338358944622,0.9976107898744142,0.9367562053723223,0.9822222222222222,0.8911290322580645,0.9344608879492601,0.9856269287125635,0.9921931473182015,0.9915942028985507,0.9927452118398142,0.992169373549884,0.9990566058242635,0.949336960217613,0.9751596877217885,0.9233870967741935,0.948567483603728,0.9851283888913557,0.9809165823333815,0.9800115874855156,0.981717933836332,0.9808640185561032,0.9981224499555473,0.9029241754505271,0.8742608154372861,0.9438844086021505,0.9077395378898044,0.9687783872262801,0.9937834321237531,0.991336991048224,0.9962275101567034,0.9937762338978144,0.9996856467475391,0.9931995919755185,0.9942760942760943,0.9922715053763441,0.9932727884291961,0.9997316221906475
results\experiments\GemmaToQwen_BBC\seed_67\results_attn.csv,GemmaToQwen_BBC,seed_67,GemmaToQwen_BBC,67,belief_bank_constraints,gemma-2-9b-it,Qwen2.5-7B,attn,"[23, 27, 33]","[16, 17, 20]",0.976868584646523,0.9753551754131632,0.9781913346903169,0.9767711962833914,0.9961237678752047,0.972118327099626,0.9811061490896599,0.9632377740303542,0.9720898570456092,0.9946109941085028,0.976868584646523,0.9753551754131632,0.9781913346903169,0.9767711962833914,0.9961237678752047,0.8624617477048623,0.8450704225352113,0.8903878583473862,0.8671374609952374,0.9420802980261663,0.976868584646523,0.9753551754131632,0.9781913346903169,0.9767711962833914,0.9961237678752047,0.8634818089085345,0.8500647668393783,0.8853288364249579,0.8673385098298364,0.9420802980261663,0.976868584646523,0.9753551754131632,0.9781913346903169,0.9767711962833914,0.9961237678752047,0.7114926895613737,0.7162346521145976,0.7082630691399663,0.7122265558758691,0.7517000128918054,0.976868584646523,0.9753551754131632,0.9781913346903169,0.9767711962833914,0.9961237678752047,0.9302958177490649,0.9623597538906985,0.896795952782462,0.9284217877094972,0.9774146553812304,0.9952291455833454,0.9973714953271028,0.9930212271009015,0.9951916071688766,0.9998496761348407,0.9275756545392724,0.9611333091173265,0.8924114671163575,0.925498426023085,0.9817432958276221,0.9842417232904438,0.9879835873388042,0.9802268101192207,0.9840899138811853,0.9985684118225121,0.8809928595715742,0.8377572323292574,0.9473861720067454,0.8892054447610003,0.9668595041800089,0.9884342923232615,0.9926664711058961,0.9840069787728991,0.9883177570093458,0.9996500246387335,0.9938796327779666,0.9929316728374284,0.9949409780775716,0.9939353099730458,0.9998648383812748
results\experiments\GemmaToQwen_BBC\seed_67\results_hidden.csv,GemmaToQwen_BBC,seed_67,GemmaToQwen_BBC,67,belief_bank_constraints,gemma-2-9b-it,Qwen2.5-7B,hidden,"[23, 24, 27]","[18, 19, 20]",0.9825068671389331,0.9842381786339754,0.9805175923233498,0.9823743627093955,0.9981604137902665,0.9717783066984019,0.9787889154977762,0.9649241146711636,0.9718070652173914,0.9955666064085569,0.9825068671389331,0.9842381786339754,0.9805175923233498,0.9823743627093955,0.9981604137902665,0.8619517171030262,0.8348367029548989,0.9052276559865092,0.8686084142394822,0.9335323951413503,0.9825068671389331,0.9842381786339754,0.9805175923233498,0.9823743627093955,0.9981604137902665,0.8616116967018022,0.834942385549673,0.9042158516020236,0.868199481865285,0.9335323951413503,0.9825068671389331,0.9842381786339754,0.9805175923233498,0.9823743627093955,0.9981604137902665,0.7300238014280857,0.732994923857868,0.7305227655986509,0.7317567567567568,0.7815828708952174,0.9825068671389331,0.9842381786339754,0.9805175923233498,0.9823743627093955,0.9981604137902665,0.9183951037062223,0.9773338455628121,0.8580101180438449,0.9137931034482759,0.973604404256955,0.9940725748156716,0.9956242707117853,0.9924396626926432,0.9940294160477646,0.9995858151123473,0.9316558993539612,0.9812241832519715,0.8812816188870152,0.9285714285714286,0.9806205525439347,0.984386294636403,0.9842977609770283,0.9842977609770283,0.9842977609770283,0.998810660654158,0.9056443386603196,0.8948230668414154,0.921079258010118,0.9077613428618914,0.9697105009246835,0.9929160040479977,0.9933061699650757,0.9924396626926432,0.9928727272727272,0.9996776982757567,0.9911594695681741,0.9908998988877654,0.9915682967959528,0.9912339851652057,0.9996904810493351
results\experiments\GemmaToQwen_BBC\seed_67\results_mlp.csv,GemmaToQwen_BBC,seed_67,GemmaToQwen_BBC,67,belief_bank_constraints,gemma-2-9b-it,Qwen2.5-7B,mlp,"[24, 25, 26]","[16, 18, 19]",0.9833742952146884,0.9856808883693746,0.9808083745274789,0.9832385949570034,0.9980590831314383,0.971948316899014,0.9830917874396136,0.9608768971332209,0.9718574108818011,0.9957188800200719,0.9833742952146884,0.9856808883693746,0.9808083745274789,0.9832385949570034,0.9980590831314383,0.8549812988779327,0.8233312921004287,0.9069139966273188,0.8631038356604076,0.9377054089506128,0.9833742952146884,0.9856808883693746,0.9808083745274789,0.9832385949570034,0.9980590831314383,0.8549812988779327,0.8239263803680982,0.9059021922428331,0.8629718875502008,0.9377054089506128,0.9833742952146884,0.9856808883693746,0.9808083745274789,0.9832385949570034,0.9980590831314383,0.7179530771846311,0.7209066305818674,0.7187183811129848,0.7198108427630467,0.7661827711137998,0.9833742952146884,0.9856808883693746,0.9808083745274789,0.9832385949570034,0.9980590831314383,0.9347160829649779,0.9749723960250276,0.8934232715008432,0.9324181626187962,0.9829388228914527,0.9929160040479977,0.9956140350877193,0.9901134050596103,0.9928561014725179,0.9995738594323044,0.9513770826249575,0.9823550594166367,0.9200674536256324,0.9501915708812261,0.9870758205807555,0.9760011565707677,0.9758650770572841,0.9758650770572841,0.9758650770572841,0.997536461061855,0.8940836450187011,0.8750800768737989,0.92141652613828,0.8976507310662066,0.9692890024806609,0.9917594332803238,0.9932905484247374,0.9901134050596103,0.9916994320664045,0.9995785413769364,0.9920095205712343,0.9922402159244265,0.9919055649241146,0.9920728622027324,0.9996968402358448
results\experiments\GemmaToQwen_BBF\seed_104\results_attn.csv,GemmaToQwen_BBF,seed_104,GemmaToQwen_BBF,104,belief_bank_facts,gemma-2-9b-it,Qwen2.5-7B,attn,"[21, 24, 27]","[15, 19, 20]",0.9795539033457249,0.9693486590038314,0.98828125,0.9787234042553191,0.9937666223404256,0.8561247216035635,0.8604436229205176,0.844061650045331,0.8521739130434782,0.9252675000357248,0.9795539033457249,0.9693486590038314,0.98828125,0.9787234042553191,0.9937666223404256,0.8365256124721604,0.8262411347517731,0.8449682683590208,0.8354997758852533,0.8993606038617812,0.9795539033457249,0.9693486590038314,0.98828125,0.9787234042553191,0.9937666223404256,0.8365256124721604,0.8262411347517731,0.8449682683590208,0.8354997758852533,0.8993606038617812,0.9795539033457249,0.9693486590038314,0.98828125,0.9787234042553191,0.9937666223404256,0.7799554565701559,0.784845650140318,0.7606527651858568,0.7725598526703499,0.8598290286164305,0.9795539033457249,0.9693486590038314,0.98828125,0.9787234042553191,0.9937666223404256,0.7951002227171492,0.831101956745623,0.7316409791477788,0.7782063645130183,0.9071557748093483,0.9758364312267658,0.9691119691119691,0.98046875,0.974757281553398,0.9948609264184398,0.7893095768374164,0.841648590021692,0.7035358114233907,0.7664197530864197,0.8838079715725142,0.966542750929368,0.9541984732824428,0.9765625,0.9652509652509652,0.9957474512411348,0.8106904231625836,0.7932525951557093,0.8313689936536718,0.8118636564851704,0.8897728373342563,0.983271375464684,0.980544747081712,0.984375,0.9824561403508771,0.9959275265957447,0.9884187082405346,0.9838274932614556,0.9927470534904805,0.9882671480144405,0.9991942052641022
results\experiments\GemmaToQwen_BBF\seed_104\results_hidden.csv,GemmaToQwen_BBF,seed_104,GemmaToQwen_BBF,104,belief_bank_facts,gemma-2-9b-it,Qwen2.5-7B,hidden,"[23, 26, 34]","[22, 24, 25]",0.9702602230483272,0.9651162790697675,0.97265625,0.9688715953307393,0.9921736480496454,0.8935412026726058,0.8796133567662566,0.9075249320036265,0.893351182507809,0.9419930995390696,0.9702602230483272,0.9651162790697675,0.97265625,0.9688715953307393,0.9921736480496454,0.8841870824053452,0.8521303258145363,0.9247506799637353,0.8869565217391304,0.948759393661293,0.9702602230483272,0.9651162790697675,0.97265625,0.9688715953307393,0.9921736480496454,0.8841870824053452,0.8521303258145363,0.9247506799637353,0.8869565217391304,0.948759393661293,0.9702602230483272,0.9651162790697675,0.97265625,0.9688715953307393,0.9921736480496454,0.8338530066815145,0.8264758497316637,0.8377153218495014,0.8320576316974336,0.8984563672074092,0.9702602230483272,0.9651162790697675,0.97265625,0.9688715953307393,0.9921736480496454,0.8605790645879733,0.8754752851711026,0.8349954669084315,0.8547563805104408,0.9382142000879626,0.9702602230483272,0.96875,0.96875,0.96875,0.995664339539007,0.8628062360801781,0.8782112274024738,0.8368087035358114,0.8570102135561746,0.9385083350137263,0.9702602230483272,0.9724409448818898,0.96484375,0.9686274509803922,0.9968694592198583,0.6819599109131403,0.6649703138252756,0.7107887579329103,0.6871165644171779,0.7112952574811889,0.9702602230483272,0.9761904761904762,0.9609375,0.968503937007874,0.9917857934397163,0.9870824053452116,0.9864130434782609,0.9873073436083409,0.9868599909379248,0.9994093484891546
results\experiments\GemmaToQwen_BBF\seed_104\results_mlp.csv,GemmaToQwen_BBF,seed_104,GemmaToQwen_BBF,104,belief_bank_facts,gemma-2-9b-it,Qwen2.5-7B,mlp,"[22, 25, 27]","[15, 20, 22]",0.9776951672862454,0.9765625,0.9765625,0.9765625,0.9931432845744681,0.9046770601336303,0.9044585987261147,0.9011786038077969,0.9028156221616712,0.9518071237017972,0.9776951672862454,0.9765625,0.9765625,0.9765625,0.9931432845744681,0.8899777282850779,0.8548922056384743,0.9347234814143246,0.8930272845387613,0.9473057875909199,0.9776951672862454,0.9765625,0.9765625,0.9765625,0.9931432845744681,0.8899777282850779,0.8548922056384743,0.9347234814143246,0.8930272845387613,0.9473057875909199,0.9776951672862454,0.9765625,0.9765625,0.9765625,0.9931432845744681,0.8489977728285077,0.8398576512455516,0.8558476881233001,0.8477772788504715,0.9191529866801733,0.9776951672862454,0.9765625,0.9765625,0.9765625,0.9931432845744681,0.8922048997772829,0.8888888888888888,0.8921124206708976,0.890497737556561,0.9542106148968028,0.9721189591078067,0.9688715953307393,0.97265625,0.9707602339181286,0.9974650930851063,0.8837416481069043,0.8820326678765881,0.8812330009066183,0.8816326530612245,0.9465043592304382,0.9721189591078067,0.9652509652509652,0.9765625,0.970873786407767,0.9962876773049646,0.8512249443207127,0.8306104901117799,0.8757932910244787,0.852603706972639,0.9268012886364682,0.9814126394052045,0.9767441860465116,0.984375,0.980544747081712,0.9933372118794326,0.9879732739420936,0.982078853046595,0.9936536718041704,0.9878323569175305,0.9994792104958139
results\experiments\GemmaToQwen_BBF\seed_123\results_attn.csv,GemmaToQwen_BBF,seed_123,GemmaToQwen_BBF,123,belief_bank_facts,gemma-2-9b-it,Qwen2.5-7B,attn,"[21, 24, 27]","[15, 19, 20]",0.9702602230483272,0.9543859649122807,0.9890909090909091,0.9714285714285714,0.9923124783961286,0.8628062360801781,0.9025304592314901,0.8251928020565553,0.8621307072515667,0.940773879077221,0.9702602230483272,0.9543859649122807,0.9890909090909091,0.9714285714285714,0.9923124783961286,0.7367483296213808,0.8,0.6580976863753213,0.7221438645980254,0.8542367168882041,0.9702602230483272,0.9543859649122807,0.9890909090909091,0.9714285714285714,0.9923124783961286,0.7367483296213808,0.8,0.6580976863753213,0.7221438645980254,0.8542367168882041,0.9702602230483272,0.9543859649122807,0.9890909090909091,0.9714285714285714,0.9923124783961286,0.7567928730512249,0.7563996696944674,0.7849185946872322,0.7703952901597981,0.8121851217701384,0.9702602230483272,0.9543859649122807,0.9890909090909091,0.9714285714285714,0.9923124783961286,0.889086859688196,0.9142599277978339,0.8680377035132819,0.8905494505494506,0.9591971867036133,0.9721189591078067,0.9482758620689655,1.0,0.9734513274336283,0.9981195990321466,0.8730512249443207,0.9053308823529411,0.844044558697515,0.8736141906873615,0.950660797153636,0.9721189591078067,0.9609929078014184,0.9854545454545455,0.9730700179533214,0.9971379191151055,0.7625835189309577,0.8677494199535963,0.6409597257926307,0.7373090192212913,0.8787437620526126,0.9814126394052045,0.9649122807017544,1.0,0.9821428571428571,0.995962668510197,0.9915367483296214,0.9956822107081175,0.9880034275921166,0.9918279569892473,0.9997146322889988
results\experiments\GemmaToQwen_BBF\seed_123\results_hidden.csv,GemmaToQwen_BBF,seed_123,GemmaToQwen_BBF,123,belief_bank_facts,gemma-2-9b-it,Qwen2.5-7B,hidden,"[23, 26, 34]","[22, 24, 25]",0.9814126394052045,0.9649122807017544,1.0,0.9821428571428571,0.9968060836501901,0.8708240534521158,0.8939802336028752,0.8526135389888603,0.8728070175438597,0.9446784088723126,0.9814126394052045,0.9649122807017544,1.0,0.9821428571428571,0.9968060836501901,0.844097995545657,0.8524590163934426,0.8466152527849186,0.8495270851246776,0.9213664900407464,0.9814126394052045,0.9649122807017544,1.0,0.9821428571428571,0.9968060836501901,0.844097995545657,0.8524590163934426,0.8466152527849186,0.8495270851246776,0.9213664900407464,0.9814126394052045,0.9649122807017544,1.0,0.9821428571428571,0.9968060836501901,0.8253897550111359,0.8506787330316742,0.805484147386461,0.8274647887323944,0.9109175803997692,0.9814126394052045,0.9649122807017544,1.0,0.9821428571428571,0.9968060836501901,0.8979955456570156,0.9135802469135802,0.8877463581833762,0.9004780530204259,0.9597297671113316,0.9814126394052045,0.9681978798586572,0.9963636363636363,0.982078853046595,0.9986657449014863,0.8766146993318485,0.9045454545454545,0.8526135389888603,0.8778120864578739,0.950367877929391,0.9776951672862454,0.9679715302491103,0.9890909090909091,0.9784172661870504,0.9964604217075701,0.8111358574610245,0.8931216931216931,0.7232219365895458,0.7992424242424242,0.9246851813873481,0.9684014869888475,0.9708029197080292,0.9672727272727273,0.9690346083788707,0.9934739025233321,0.9910913140311804,0.9897523484201537,0.9931448157669237,0.9914456800684346,0.9996899905089401
