model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_constraints,2,2,3,1,1,1,2,0.011,3073,0.5,1.0,0.6666666666666666,0.6666666666666666,0.75,106.555,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_constraints,4,2,3,1,1,1,2,0.011,3073,0.0,0.0,0.3333333333333333,0.0,0.5,106.63,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_constraints,24,2,3,1,1,1,2,0.011,3073,0.0,0.0,0.0,0.0,0.0,106.705,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_constraints,42,2,3,1,1,1,2,0.011,3073,0.0,0.0,0.6666666666666666,0.0,1.0,106.78,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_constraints,64,2,3,1,1,1,2,0.011,3073,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,106.855,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_constraints,67,2,3,1,1,1,2,0.011,3073,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,106.93,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_constraints,104,2,3,1,1,1,2,0.011,3073,0.0,0.0,0.3333333333333333,0.0,0.5,107.004,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_constraints,123,2,3,1,1,1,2,0.011,3073,0.0,0.0,0.0,0.0,0.0,107.079,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_constraints,420,2,3,1,1,1,2,0.011,3073,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,107.154,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_constraints,511,2,3,1,1,1,2,0.011,3073,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,107.229,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_constraints,mean,0,0,0,0,0,0,0.011,3073.0,0.2333333333333333,0.5,0.4333333333333333,0.31666666666666665,0.575,586.667,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_constraints,std,0,0,0,0,0,0,0.0,0.0,0.23804761428476168,0.5,0.2603416558635551,0.32015621187164245,0.41907636535600523,586.667,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_facts,2,2,27416,1,1,7533,19883,0.0113,3073,0.27421258390499376,0.9869905748041948,0.2786329150860811,0.429185788091321,0.5100340710132905,108.32,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_facts,4,2,27416,1,1,7533,19883,0.0113,3073,0.2679506933744222,0.692552767821585,0.39564487890283045,0.38640151094322855,0.4918265681396664,109.42,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_facts,24,2,27416,1,1,7533,19883,0.0113,3073,0.2679506933744222,0.692552767821585,0.39564487890283045,0.38640151094322855,0.4918265681396664,110.518,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_facts,42,2,27416,1,1,7533,19883,0.0113,3073,0.20822752666328084,0.054427187043674496,0.6833236066530494,0.08629762155335718,0.488864323303138,111.621,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_facts,64,2,27416,1,1,7533,19883,0.0113,3073,0.2762269938650307,0.7172441258462764,0.40593084330318063,0.398848411028679,0.5228106859750541,112.72,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_facts,67,2,27416,1,1,7533,19883,0.0113,3073,0.2738613417096702,0.8101685915305987,0.3576014006419609,0.40935005701254273,0.49173238247945356,113.819,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_facts,104,2,27416,1,1,7533,19883,0.0113,3073,0.2679506933744222,0.692552767821585,0.39564487890283045,0.38640151094322855,0.4918265681396664,114.919,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_facts,123,2,27416,1,1,7533,19883,0.0113,3073,0.2679506933744222,0.692552767821585,0.39564487890283045,0.38640151094322855,0.4918265681396664,116.019,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_facts,420,2,27416,1,1,7533,19883,0.0113,3073,0.2803347280334728,0.4180273463427585,0.5452290633206887,0.3356069487370777,0.5039576371100554,117.118,10,2026-07-20T16:01:08.028407+00:00
Falcon3-7B-Base,belief_bank_constraints,hidden,1,9,belief_bank_facts,511,2,27416,1,1,7533,19883,0.0113,3073,0.287601479559975,0.7947696800743396,0.40268456375838924,0.42236331569664903,0.5204407619166576,118.218,10,2026-07-20T16:01:08.028407+00:00
