model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_constraints,42,16830,7683,8415,8415,3606,4077,103.6958,3073,0.7745989304812835,0.8033832501386577,0.7979955746453209,0.7887285597604138,0.8922153155201094,4026.149,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_constraints,64,16830,7683,8415,8415,3606,4077,107.4617,3073,0.77427119550682,0.802828618968386,0.7976051021736301,0.7882913546630361,0.8929401995502277,4134.858,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_constraints,67,16830,7683,8415,8415,3606,4077,106.7892,3073,0.7681274900398406,0.8019966722129783,0.7934400624755955,0.7846967846967847,0.8931447342484136,4242.911,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_constraints,104,16830,7683,8415,8415,3606,4077,110.9545,3073,0.7675745784695202,0.8205768164170827,0.7991669920603931,0.7931912612250368,0.8949066778980499,4355.136,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_constraints,123,16830,7683,8415,8415,3606,4077,104.178,3073,0.7699184854062582,0.8119800332778702,0.7978654171547572,0.7903900661357808,0.8929516948491947,4460.586,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_constraints,420,16830,7683,8415,8415,3606,4077,106.9338,3073,0.7837692100296576,0.8061564059900166,0.8046336066640635,0.7948051948051948,0.8970963963121992,4568.756,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_constraints,511,16830,7683,8415,8415,3606,4077,107.0052,3073,0.780010718113612,0.8072656683305601,0.8026812443056098,0.7934041973289725,0.8949424901756006,4677.035,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_constraints,mean,0,0,0,0,0,0,109.48142,3073.0,0.7763146599686122,0.8084026622296172,0.8007028504490433,0.791997445282369,0.8954310505846209,93059.129,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_constraints,std,0,0,0,0,0,0,4.930569373977006,0.0,0.0065170133115366805,0.006628306595000494,0.003936613248302547,0.003776612746330385,0.0025352618450800225,93059.129,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_facts,2,16830,27416,8415,8415,7533,19883,109.7216,3073,0.22140702139330773,0.42864728527810964,0.4288371753720455,0.29199258488945157,0.39489232840472,4788.734,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_facts,4,16830,27416,8415,8415,7533,19883,113.9395,3073,0.20197116799058545,0.36452940395592726,0.4296396264954771,0.25992711439254107,0.39689031691628607,4904.673,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_facts,24,16830,27416,8415,8415,7533,19883,113.9109,3073,0.22493523316062175,0.46103809903093057,0.41541435658009923,0.30235493840595484,0.4004266356032251,5020.58,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_facts,42,16830,27416,8415,8415,7533,19883,105.092,3073,0.19074100823342482,0.3505907341032789,0.4128611030055442,0.24706487674821087,0.39778973756064107,5127.705,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_facts,64,16830,27416,8415,8415,7533,19883,112.5566,3073,0.20342730790491984,0.3908137528209213,0.41213160198424276,0.26757555101113384,0.38333714262151897,5242.27,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_facts,67,16830,27416,8415,8415,7533,19883,107.797,3073,0.2159257775997864,0.429443780698261,0.4147578056609279,0.2873639795691761,0.3981337452265139,5352.108,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_facts,104,16830,27416,8415,8415,7533,19883,108.0242,3073,0.23574120603015075,0.4982078853046595,0.41833236066530494,0.32004434400716325,0.3970615930085999,5462.152,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_facts,123,16830,27416,8415,8415,7533,19883,102.3427,3073,0.2054280045351474,0.38484003716978626,0.42197986577181207,0.26786786786786787,0.39425594593632274,5566.508,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_facts,420,16830,27416,8415,8415,7533,19883,113.6058,3073,0.2261414729909442,0.4740475242267357,0.40976072366501315,0.30620819756474016,0.395805799784307,5682.182,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_facts,511,16830,27416,8415,8415,7533,19883,109.8956,3073,0.21694872121135003,0.45267489711934156,0.40067843594981034,0.2933207173884994,0.39083276087186236,5794.165,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_facts,mean,0,0,0,0,0,0,109.68859,3073.0,0.2142666921050238,0.4234833399707951,0.41643930551502767,0.28437201718447386,0.3949426005933997,93059.129,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,belief_bank_facts,std,0,0,0,0,0,0,3.754346044639467,0.0,0.012950542256931975,0.04670620929187207,0.00830953299954451,0.021825919172434653,0.004576511037098348,93059.129,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,halu_eval,2,16830,10000,8415,8415,3259,6741,116.4071,3073,0.3287373930805566,0.790119668610003,0.4058,0.46429859358095926,0.5024956849265092,5911.934,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,halu_eval,4,16830,10000,8415,8415,3259,6741,117.9196,3073,0.32649451715599576,0.8496471310217858,0.3798,0.4717206132879046,0.5007526314790454,6031.205,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,halu_eval,24,16830,10000,8415,8415,3259,6741,113.6594,3073,0.32897969740075006,0.7806075483277078,0.4096,0.462882096069869,0.5014644097873,6146.188,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,halu_eval,42,16830,10000,8415,8415,3259,6741,115.808,3073,0.3267801486454088,0.8364528996624732,0.3851,0.4699594862511852,0.49853381497742333,6263.35,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,halu_eval,64,16830,10000,8415,8415,3259,6741,104.2957,3073,0.3291197425879108,0.8787971770481743,0.3767,0.47888972493938636,0.5011429101268023,6368.989,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,halu_eval,67,16830,10000,8415,8415,3259,6741,110.4008,3073,0.3284572971756498,0.8956735194845045,0.3692,0.48065206652395853,0.5001248354550354,6480.754,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,halu_eval,104,16830,10000,8415,8415,3259,6741,114.5383,3073,0.3292832596956308,0.8232586683031605,0.3959,0.4704129043569738,0.5035745727862168,6596.638,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,halu_eval,123,16830,10000,8415,8415,3259,6741,102.3706,3073,0.3280262825372757,0.7965633629947837,0.4019,0.46469166741251233,0.4989314676794065,6700.36,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,halu_eval,420,16830,10000,8415,8415,3259,6741,116.2537,3073,0.3272098294166766,0.8416692236882479,0.3844,0.47122487545095343,0.4987162773006719,6817.969,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,halu_eval,511,16830,10000,8415,8415,3259,6741,116.4299,3073,0.32838057185666125,0.8069960110463332,0.3992,0.4668086616968406,0.5020777308159768,6935.854,10,2026-09-24T14:37:13.525546+00:00
Falcon3-7B-Base,belief_bank_constraints,attn,1,25610,halu_eval,mean,0,0,0,0,0,0,112.80831,3073.0,0.3281468739552516,0.8299785210187174,0.39075999999999994,0.47015406895705436,0.5007814335334386,93059.129,10,2026-09-24T14:37:13.525546+00:00
